what s the matter with you ?	what s the matter with you ?
hey you ! !	all right
well what is he now ?	he s half poodle and half watch dog
he s half poodle and half watch dog	half watch dog ?
half watch dog ?	yeh he s only got one eye .
i don t call him i whistle .	what do you whistle ?
what do you whistle ?	yankee poodle .
did you shoot the rapids ?	no but i shot some ducks .
then you don t wanna work hard ?	i don t wanna work at all .
why didn t his niece slap your face ?	she did .
she did .	what did you say to her ?
that s the spirit fifty fifty .	no . seventy five seventy five .
fine . we gotta him .	so ! he s on your side too .
so ! he s on your side too .	sure .
it must be done right away .	i can t do it right away .
excellency may i present my niece .	go ahead .
that s what you think .	you swine !
you swine !	give me that again !
give me that again !	you worm !
you worm !	once more !
once more !	you upstart !
then it s war ?	yes .
yes .	how re ya fixed for ammunition ?
how re ya fixed for ammunition ?	bah ! !
bah ! !	then it s war !
i don t remember .	oh you mean . . . worm ?
oh you mean . . . worm ?	no that wasn t it . . .
no that wasn t it . . .	was it swine ?
oh yes ! upstart !	that s it . . .
gloria may i call you gloria ?	why why of course .
i hope i m not interrupting .	take a seat you re next .
take a seat you re next .	your excellency something terrible has just happened .
oh . then there his somebody else ?	well no not exactly but
gentlemen ! gentlemen !	i didn t come here to be insulted .
oh would you . . . ?	for you i would do anything . . .
mr . merrick sugar ?	yes please two .
yes please two .	one or two ?
one or two ?	two please .
and here is one of frederick s mother .	how lovely .
they have noble faces .	i ve always thought that myself .
i ve always thought that myself .	oh yes .
you won t be long ?	i ll join you shortly .
john loves the house .	do you ?
yes .	and here are my mother and father .
you stay with me .	dinner will be served shortly dear .
more romances for john ?	hmmm ?
excuse me mr . treves sir .	yes ?
yes ?	i found it .
i found it .	did you see it ?
our man is sick . come right away .	what is it ?
what is it ?	like this .
like this .	i ll get my bag .
don t !	shut up !
what happened ?	he fell . he falls .
he fell . he falls .	he must have taken quite a fall .
you don t own this man !	i want him back !
good morning treves .	good morning sir .
good morning sir .	you ve acquired a taste for this ?
you ve acquired a taste for this ?	it s quite nutritious sir .
oh is he a friend of yours ?	no more of an acquaintance .
oh yes ?	and what was that john ?
i feel much better . thank you .	are you comfortable here ?
how long has this man been here ?	three quarters of an hour .
i don t know what i ve got .	nothing of any importance eh ?
oh no .	i knew you d understand . here .
she s very pretty your mother .	yes .
you ve never been ?	alas no .
have you read it ?	no but i certainly shall .
you alright ?	y y yes
y y yes	want to come out ?
want to come out ?	you re english .
you re english .	of course ! you want out ?
of course ! you want out ?	yes .
yes .	won t be a moment .
feeling better now mr . merrick ?	yes .
good morning mr . merrick .	good morning .
thank you . . . very much .	where did you get this box ?
what s this ?	the main spire .
. . .yyes	yyyess .
yyyess .	yyess .
yes .	excellent ! now say . . . hello
excellent ! now say . . . hello	hello . . .
hello . . .	my name is . . .
my name is . . .	my . . . name is . . .
my . . . name is . . .	john merrick .
john merrick .	john . . . merrick
john . . . merrick	say merrick .
say merrick .	merrick . . .
merrick . . .	say mmmerrick .
say mmmerrick .	mmmerrick .
mmmerrick .	say mmmerrick .
say mmmerrick .	mmmerrick .
righteousness . . .	righteousness for his namesake .
this . . . is my new home ?	yes .
yes .	the hospital ?
the hospital ?	of course ! what did you think ?
you look splendid john .	thank you very much .
that s a canopy john .	ohhh . . .
ohhh . . .	how is your tea john ?
oh yes .	who are they of ?
who are they of ?	oh our relatives . . . the children .
oh our relatives . . . the children .	the children ! may i see ?
the children ! may i see ?	of course .
your mother ?	here .
good morning john .	good morning .
yes john ?	. . .can you cure me ?
. . .my . . . home ?	yes john .
yes john .	you did this for me ?
you did this for me ?	yes .
my home .	there is one more thing john . here .
is it the one you wanted ?	oh mr . treves . mr . treves .
stand up john . let them see you .	oh no i couldn t .
will the cathedral be finished soon john ?	yes very soon .
oh yes ! it was wonderful !	i m glad john . goodnight .
no john not one that i can see .	then i shouldn t change anything ?
then i shouldn t change anything ?	no no i wouldn t change a thing .
goodnight john . sleep well .	you too my friend . goodnight .
ah mothershead . how are you feeling today ?	fine .
the workhouse .	yes ! the workhouse !
won t come out eh ?	no he s very upset about something .
yes sir . what s that ?	a dressing bag .
a dressing bag .	very smart indeed .
very smart indeed .	yes . john wants it .
yes . john wants it .	a dressing bag ?
are you the proprietor ?	and who might you be sir ?
handsomely ? . . . who sent you ?	pardon me ?
pardon me ?	never mind . i m the owner .
right ! where is he ?	who father ?
ah ! so you admit there is someone !	you re losing your temper !
what did you say ?	i said welcome .
i said welcome .	welcome ?
welcome ?	well of course . we always welcome friends .
how d you know we re friends ?	well everyone is friends here on hy brasil .
please ! please ! what are those ?	what are what ?
what are what ?	those things in your hands .
why ?	yes .
yes .	but surely you know . . . ?
it was different . . .	what was she like ?
i ve never loved anybody !	i ve never been to bed with anybody !
the fifth one this week !	oh for goodness sake !
five this week how many the week before ?	you re as bad as my father .
you re as bad as my father .	and the week before that ?
we mustn t let him land !	who ?
who ?	halfdan the black .
halfdan the black .	but erik . . .
just give me a hand .	i mean you could have killed yourself .
where s the cloak invisible ?	why ?
no !	i ll bring it back .
i ll bring it back .	erik . you don t understand .
but you don t realize . . . .	goodbye aud . . .
you still want to go to asgaard ?	of course .
of course .	do you believe i love you ?
do you believe i love you ?	i . . . but i . . .
yes i believe you do .	then let go !
then i shall come too .	no . . . no . . .
no . . . no . . .	i don t want to live without you .
but	it was my master keitel s idea .
how do we know this is the way ?	we blew the horn resounding .
we blew the horn resounding .	she blew the horn resounding .
what do you see erik ?	i see the world .
i see the world .	is it night or day erik ?
is it night or day erik ?	it is day of course freya .
it is day of course freya .	is it summer or winter erik ?
is there nothing men can do ?	the gods are asleep erik .
the gods are asleep erik .	i will go and wake them up !
and will the dead ever return freya ?	that i cannot tell you .
well obviously there s no killing .	well . . . isn t it great ?
a lot of people like our singing .	i m sure it s lovely .
i m sure it s lovely .	but you don t want to hear it .
really ?	really .
well how d you think i feel ?	the gods are asleep king arnulf .
i ll tell you what . . .	yes ?
don t talk nonsense .	he wants to kill us !
he wants to kill us !	not when we explain about the great blessing .
not when we explain about the great blessing .	you don t know halfdan the black .
but it is ! look !	the important thing is not to panic .
looting and pillaging eh ?	yes .
yes .	what about the raping ?
what about the raping ?	shut up .
about raping me ?	about not raping you . . .
about not raping you . . .	you don t like it do you ?
scream .	ah .
ah .	louder .
louder .	aaagh ! rape !
aaagh ! rape !	oh thanks .
why should you care ?	why . . . should you care ?
why . . . should you care ?	tell me your name ?
what a stupid idea .	why ?
why should you care ?	i don t know ! i just did !
find the rainbow bridge ?	find it . . . and cross it !
but what ?	but . . .
but . . .	what ?
what are you talking about ?	come on move it !
erik ! row ! what are you doing ?	it saved my father !
how deep is the ocean ?	very deep . . . usually . . .
let s hack her to pieces .	no .
that s terrible !	you mean if just one person gets killed ?
halfdan the black s here !	i know !
i know !	he wants to kill us .
we re missing all the fun . . .	what s it all about ?
what s it all about ?	what ?
you talking piffle son ?	where does it all get us grandpa ?
where does it all get us grandpa ?	who have you been talking to ?
who have you been talking to ?	i met this girl . . .
she got me thinking . . .	so ? what d you do to her ?
slower ! nobody can row at that speed !	sorry .
faster !	make your mind up .
what are you doing here ?	you may need a real berserk .
shut up !	row !
look the sky is blue . . .	the sun ! that s it !
it s magic .	what magic ?
what magic have you brought erik ?	you ll see !
